Table No.19 (a),,,,,,,,
"STATEMENT ON REMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER APPROVAL ROUTE
29,Vodafone Idea Limited,Mauritiu s,Vodafone Telecommunications (India) Limi,AHMEDABAD,"Activities of maintaining and operating paging, cellular and
other telecommunication networks","14,133.25",203.54,
30,Vodafone Idea Limited,Mauritiu s,Al - Amin Investments Ltd.,AHMEDABAD,"Activities of maintaining and operating paging, cellular and other telecommunication
networks","7,070.87",101.83,
31,Vodafone Idea Limited,Mauritiu s,Trans Crystal Ltd,AHMEDABAD,"Activities of maintaining and operating paging, cellular and other telecommunication networks","12,711.95",183.07,
32,Vodafone Idea Limited,Mauritiu s,CC II Mauritius INC,AHMEDABAD,"Activities of maintaining and operating paging, cellular and other telecommunication networks","3,880.72",55.89,
33,Vodafone Idea Limited,Mauritiu s,Euro Pacific Securities Ltd,AHMEDABAD,"Activities of maintaining and operating paging, cellular and other telecommunication
networks","30,077.89",433.16,
34,Vodafone Idea Limited,Mauritiu s,Prime Metals Ltd,AHMEDABAD,"Activities of maintaining and operating paging, cellular and other telecommunication networks","19,014.08",273.82,
35,Akorn India Private Limited,Mauritiu s,WORLDAKORN PHARMA MAURITIUS,NEW DELHI,Manufacture of ayurvedic or unani pharmaceutical preparation,350.00,5.04,
36,Vodafone Idea Limited,Mauritiu s,Mobilvest,AHMEDABAD,"Activities of maintaining and operating paging, cellular and other telecommunication
networks","14,581.15",209.99,
37,Ferring Therapeutics Private Limited,Netherla nds,Ferring BV,MUMBAI,Manufacture of allopathic pharmaceutical preparations,"1,719.40",24.77,
38,DIA VIKAS CAPITAL PVT LTD,Netherla nds,STICHING CORDAID,NEW DELHI,"Other financial service activities, except insurance and pension funding activities, n.e.c.",80.56,1.16,
39,DIA VIKAS CAPITAL PVT LTD,Netherla nds,STICHING CORDAID,NEW DELHI,"Other financial service activities, except insurance and pension funding activities, n.e.c.",102.69,1.48,
40,KCI PUBLISHING INDIA PRIVATE,Netherla nds,Technical Business Publications B.V.,MUMBAI,Publishing of journals and periodicals,0.50,0.01,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,LIMITED,,,,,,,
41,KCI PUBLISHING INDIA PRIVATE LIMITED,Netherla nds,H. Gorter EO L. Lotfali Pourtork,MUMBAI,Publishing of journals and periodicals,0.00,0.00,
42,Reliance-Vision Express Private Limited,Netherla nds,GrandVision India. BV,MUMBAI,"Retail sale of photographic, optical and precision equipment",25.00,0.36,
43,MONTBLANC INDIA RETAIL PRIVATE LIMITED,Netherla nds,Montblanc Services B.V,BANGALORE,Retail sale of leather goods and travel accessories of leather and leather substitutes,80.57,1.15,
44,HINDUSTAN COCA COLA HOLDINGS PRIVATE LIM,Singapor e,BHARAT COCA-COLA OVERSEAS HOLDINGS PTE L,NEW DELHI,"Other financial service activities, except insurance and pension funding activities, n.e.c.","3,148.72",45.13,
45,ICICI BANK LIMITED,Singapor e,Bagawatiswar Krishna Iyer,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank
and discount houses",5.03,0.07,
46,ICICI BANK LIMITED,Singapor e,Bagawatiswar Krishna Iyer,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses",4.03,0.06,
47,Vodafone Idea Limited,Singapor e,Elaine Investments PTE LTD,AHMEDABAD,"Activities of maintaining and operating paging, cellular and other telecommunication networks","8,724.11",125.64,
48,Vodafone Idea Limited,Singapor e,Oriana Investments PTE LTD,AHMEDABAD,"Activities of maintaining and operating paging, cellular and other telecommunication
networks","24,801.34",357.17,
49,ICICI BANK LIMITED,Singapor e,Rakhee Gupta,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses",3.53,0.05,
50,ICICI BANK LIMITED,Singapor e,Rakhee Gupta,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses",2.21,0.03,
51,"PHONEPE WEALTH
SERVICES PRIVATE LIMITED",Singapor e,Phonepe Private Limited,REGION NOT INDICATED,Management of mutual funds,200.00,2.88,
52,TATA SIA AIRLINES LIMITED,Singapor e,SINGAPORE AIRLINES LIMITED,NEW DELHI,Passenger airways,"1,960.00",28.23,
53,HINDUSTAN COCA COLA HOLDINGS PRIVATE LIM,Singapor e,HINDUSTAN COCA- COLA OVERSEAS HOLDINGS PT,NEW DELHI,"Other financial service activities, except insurance and pension funding
activities, n.e.c.","7,178.33",102.88,
54,Axis Bank Limited,Sri Lanka,Manoj Kumar,AHMEDABAD,"Monetary intermediation of commercial banks, saving",0.17,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,banks. postal savings bank and discount houses,,,
55,ICICI BANK LIMITED,UAE,VIKASH SHARMA,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses",4.46,0.06,
56,ICICI BANK LIMITED,UAE,Raghvendra Shenoy K,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses",1.03,0.01,
57,ICICI BANK LIMITED,UAE,Raghvendra Shenoy K,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank
and discount houses",1.27,0.02,
58,ICICI BANK LIMITED,UAE,VIKASH SHARMA,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses",2.60,0.04,
59,ICICI BANK LIMITED,UAE,Vikash Sharma,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses",3.54,0.05,
60,Axis Bank Limited,UAE,Ramesh Venkatesan,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank
and discount houses",0.43,0.01,
61,ICICI BANK LIMITED,United Kingdom,Aarti Sharma,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses",0.17,0.00,
62,ICICI BANK LIMITED,United Kingdom,Aarti sharma,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses",0.17,0.00,
63,Axis Bank Limited,U.S.A,NEW WORLD FUND INC,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank
and discount houses","1,574.09",22.67,
64,Axis Bank Limited,U.S.A,AMERICAN FUNDS INSURANCE SERIES INTERNAT,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses","1,393.29",20.06,
65,IAPMO Plumbing Codes and Standards India,U.S.A,INTERNATIONAL ASSOCIATION OF PLUMBING AN,BANGALORE,Technical testing and analysis,3.31,0.05,
66,WELLS FARGO INTERNATIONAL FINANCE (INDIA,U.S.A,WELLS FARGO INTERNATIONAL FINANCE LLC,BANGALORE,"Other financial service activities, except insurance and pension funding activities, n.e.c.",18.94,0.27,
67,WELLS FARGO,U.S.A,WELLS FARGO,BANGALORE,Other financial service,0.06,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,INTERNATIONAL FINANCE (INDIA,,INTERNATIONAL BANKING CORPOR,,"activities, except insurance and pension funding activities, n.e.c.",,,
68,IAPMO Plumbing Codes and Standards India,U.S.A,INTERNATIONAL ASSOCIATION OF PLUMBING AN,BANGALORE,Technical testing and analysis,2.00,0.03,
69,Tikona Infinet Private Limited,U.S.A,International Finance Corporation,MUMBAI,Activities of Internet access by the operator of the wireless infrastructure,0.05,0.00,
70,Tikona Infinet Private Limited,U.S.A,International Finance Corporation,MUMBAI,"Activities of Internet access by the operator of the
wireless infrastructure",125.27,1.80,
71,SUNRIDER INDIA PRIVATE LIMITED,U.S.A,SUNRIDER INDIA INC,NEW DELHI,"Manufacture of cosmetics and toileteries (includes manufacture of pre-shave, shaving or after shave
preparations)",5.83,0.08,
72,IAPMO Plumbing Codes and Standards India,U.S.A,INTERNATIONAL ASSOCIATION OF PLUMBING AN,BANGALORE,Technical testing and analysis,4.00,0.06,
Grand Total,,,,,,"188,622.98","2,715.40",
