Table No.19 (c),,,,,,,,
"STATEMENT ON REMMITTANCE-WISE FDI EQUITY INFLOWS RECEIVED UNDER RBI’s AUTOMATIC ROUTE
10,AUTO INGRESS INDIA PRIVATE LIMITED,Australia,AUTO INGRESS PTY LIMITED,CHENNAI,"Manufacture of doors, windows and their frames, shutters and rolling shutters, gates and similer articles",0.54,0.01,
11,AUTO INGRESS INDIA PRIVATE LIMITED,Australia,SURESH PANNER SELVAM,CHENNAI,"Manufacture of doors, windows and their frames, shutters and rolling shutters, gates and similer articles",0.04,0.00,
12,AUTO INGRESS INDIA PRIVATE LIMITED,Australia,AUTO INGRESS PTY LIMITED,CHENNAI,"Manufacture of doors, windows and their frames, shutters and rolling shutters, gates and similer
articles",4.78,0.07,
13,CLIFFORD THAMES(INDIA) SERVICES P LIMITE,Australia,CLIFFORD THAMES ASIA PACIFIC PTY LTD,CHENNAI,Data processing activities including report writing,0.10,0.00,
14,PALLETTE ARTS PRIVATE LIMITED,Australia,MITTAL FAMILY PTY LTD,BANGALORE,Providing software support and maintenance to the clients,1.60,0.02,
15,NEOLACTA LIFESCIENCES PRIVATE LIMITED,Australia,SAURABH AGGARWAL,BANGALORE,Manufacture of baby milk foods,3.99,0.06,
16,NEOLACTA LIFESCIENCES PRIVATE LIMITED,Australia,SAURABH AGGARWAL,BANGALORE,Manufacture of baby milk foods,3.60,0.05,
17,INDO GOLD MINES PVT LTD,Australia,INDO GOLD LIMITED,BANGALORE,"Mining of precious metal ore (gold, silver)",1.18,0.02,
18,HANSEN CUSTOMER SUPPORT INDIA PVT LTD,Australia,HANSEN CORPORATION INVESTMENTS PTY LTD,MUMBAI,Providing software support and maintenance to the clients,0.10,0.00,
19,HANSEN CUSTOMER SUPPORT INDIA PVT LTD,Australia,GRAEME JOHN TAYLOR NOMINEE HANSEN CORPOR,MUMBAI,Providing software support and maintenance to the clients,0.00,0.00,
20,SAASFORCE CONSULTING PVT. LTD.,Australia,AMIT CHOUDHARY,NEW DELHI,"Other information technology and computer service activities
n.e.c",5.08,0.07,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
21,BIXERA INFORMATION TECHNOLOGY PRIVATE LI,Australia,USHA PADMANABHAN,BANGALORE,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page",0.20,0.00,
22,NEOLACTA LIFESCIENCES PRIVATE LIMITED,Australia,RAKESH KUMAR AGGARWAL,BANGALORE,Manufacture of baby milk foods,1.77,0.03,
23,QR SOLUTIONS INDIA PRIVATE LIMITED,Australia,SUGANTHI MURTHY,CHENNAI,"Writing , modifying, testing of computer program to meet the needs of a particular client
excluding web-page",0.05,0.00,
24,CLIFFORD THAMES(INDIA) SERVICES P LIMITE,Australia,CLIFFORD THAMES ASIA PACIFIC PTY LTD,CHENNAI,Data processing activities including report writing,8.61,0.13,
25,HEAT & CONTROL (SOUTH ASIA) PVT LTD,Australia,Heat and Control Pty Ltd,CHENNAI,Manufacture of other machinery for the industrial preparation or manufacture of food or drink n.e.c.,67.12,0.99,
26,NEOLACTA LIFESCIENCES PRIVATE LIMITED,Australia,SAURABH AGGARWAL,BANGALORE,Manufacture of baby milk foods,0.20,0.00,
27,CAMPARI INDIA PRIVATE LIMITED,Australia,CAMPARI AUSTRALIA PTY LTD.,NEW DELHI,Wholesale of intoxicants like wines and liquors,0.00,0.00,
28,EGLO INDIA PRODUCTION PRIVATE LIMITED,Australia,EGLO LEUCHTEN GMBH,NEW DELHI,Manufacture of electric lighting equipment,40.21,0.60,
29,CARE ESSENTIALS INTERNATIONAL PRIVATE LI,Australia,CARE ESSENTIALS PTY LTD,NEW DELHI,Manufacture of other medical and dental instruments n.e.c.,11.19,0.17,
30,HEAT & CONTROL (SOUTH ASIA) PVT LTD,Australia,Heat and Control Pty Ltd,CHENNAI,Manufacture of other machinery for the industrial preparation or manufacture of food or drink n.e.c.,133.28,1.99,
31,M/S ECOTECH MONITORING SOLUTIONS PVT. LT,Australia,ECOTECH ENVIROMENT PTY LTD,BHOPAL,"Repair and maintenance of measuring, testing, navigating and control equipment of group
265",7.57,0.11,
32,M/S ECOTECH MONITORING SOLUTIONS PVT. LT,Australia,ECOTECH ENVIROMENT PTY LTD,BHOPAL,"Repair and maintenance of measuring, testing, navigating and control equipment of group 265",12.23,0.18,
33,M/S ECOTECH MONITORING SOLUTIONS PVT. LT,Australia,ECOTECH ENVIROMENT PTY LTD,BHOPAL,"Repair and maintenance of measuring, testing, navigating and control equipment of group
265",11.61,0.17,
34,HITKARI HITECH FIBRES PVT LTD,Australia,MORRIS INVESTMENT PTY LTD,MUMBAI,Manufacture of carpets made of synthetic materials,6.22,0.09,
35,WTP COST ADVISORY SERVICES INDIA P LTD,Australia,WTP Australia Pty Ltd,CHENNAI,Architectural and engineering activities and related technical consultancy,1.45,0.02,
36,WTP COST ADVISORY SERVICES INDIA P LTD,Australia,Jason Paul Thornely,CHENNAI,Architectural and engineering activities and related technical consultancy,0.00,0.00,
37,WTP COST ADVISORY SERVICES INDIA P LTD,Australia,WTP Australia Pty Ltd,CHENNAI,Architectural and engineering activities and related technical consultancy,0.05,0.00,
38,RUBICON RED SOFTWARE INDIA PVT LTD,Australia,Muralidhar Siddavatam,HYDERABAD,Computer consultancy and computer facilities management activities,0.10,0.00,
39,BOHLER HIGH PERFORMANCE METALS PVT LTD,Australia,BOHLER INTERNATIONAL GMBH,MUMBAI,Other business support service activities n.e.c.,141.50,2.15,
40,INDO GOLD RESOURCES PVT LTD,Australia,INDO GOLD LIMITED,NEW DELHI,"Mining of precious metal ore (gold, silver)",0.53,0.01,
41,CONNECT INDIA E-COMMERCE SERVICES PRIVAT,Australia,AET STRUCTURED FUNANCE SERVICES PTY LTD,NEW DELHI,Courier activities,13.08,0.20,
42,FAL FOOD AND BEVERAGES,Australia,FAL HEALTHY BEVERAGES PTY LTD,MUMBAI,Manufacture of fruit or vegetable,1.60,0.02,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,INDIA PVT LTD,,,,"juices and their concentrates, squashes and powder",,,
43,REDCORE (INDIA) PRIVATE LIMITED,Australia,REDCORE PTY LTD,BANGALORE,Other information technology and computer service activities n.e.c,0.00,0.00,
44,M/S ECOTECH MONITORING SOLUTIONS PVT. LT,Australia,ECOTECH ENVIROMENT PTY LTD,BHOPAL,"Repair and maintenance of measuring, testing, navigating and control equipment of group
265",0.10,0.00,
45,M/S ECOTECH MONITORING SOLUTIONS PVT. LT,Australia,ECOTECH ENVIROMENT PTY LTD,BHOPAL,"Repair and maintenance of measuring, testing, navigating and control equipment of group 265",43.68,0.65,
46,M/S ECOTECH MONITORING SOLUTIONS PVT. LT,Australia,ECOTECH ENVIROMENT PTY LTD,BHOPAL,"Repair and maintenance of measuring, testing, navigating and control equipment of group 265",5.01,0.07,
47,NORFOLK MECHANICAL (INDIA) PVT LTD,Australia,RCR INFRASTRUCTURE (CORPORATE) PTY LTD,MUMBAI,"Installation of heating systems
(electric, gas and oil), furnaces, cooling towers, non-electric solar",2.00,0.03,
48,CONNECT INDIA E-COMMERCE SERVICES PRIVAT,Australia,AET STRUCTURED FINANCE SERVICES PTY LIMI,NEW DELHI,Courier activities,0.01,0.00,
49,CONNECT INDIA E-COMMERCE SERVICES PRIVAT,Australia,AET STRUCTURED FINANCE SERVICES PTY LIMI,NEW DELHI,Courier activities,20.27,0.30,
50,EGLO INDIA PRODUCTION PRIVATE LIMITED,Austria,EGLO LEUCHTEN GMBH,NEW DELHI,Manufacture of electric lighting equipment,25.02,0.37,
51,GEOCONSULT INDIA PRIVATE LIMITED,Austria,GEOCONSULT HOLDING ZT GMBH,NEW DELHI,Architectural and engineering activities and related technical consultancy,34.85,0.52,
52,NITSAN TECHNOLOGIES PVT LTD,Austria,JASJEET SINGH,AHMEDABAD,Operation of web sites that use a search engine to generate and maintain extensive databases of internet,0.25,0.00,
53,MAGNA STEYR INDIA PVT LTD,Austria,Magna Steyr Fahrzeugtechnik AG,MUMBAI,Other business support service activities n.e.c.,250.00,3.73,
54,INCADEA INDIA PRIVATE LIMITED,Austria,INCADEA GMBH,BANGALORE,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page",9.88,0.15,
55,INCADEA INDIA PRIVATE LIMITED,Austria,INCADEA GMBH,BANGALORE,"Writing , modifying, testing of computer program to meet the needs of a particular client
excluding web-page",3.03,0.04,
56,MOSDORFER INDIA PVT LTD,Austria,Mosdorfer GmbH,MUMBAI,Manufacture of electricity distribution and control apparatus (electrical apparatus for switching or,81.40,1.20,
57,TRANQUINI INDIA PRIVATE LIMITED,Austria,TRANQUINI GmbH,NEW DELHI,"Wholesale of confectionery, bakery products and beverages other than intoxicants",0.10,0.00,
58,EGLO INDIA PRODUCTION PRIVATE LIMITED,Austria,EGLO LEUCHTEN GMBH,NEW DELHI,Manufacture of electric lighting equipment,25.24,0.37,
59,EXPONENTIAL DIGITAL SOLUTIONS PVT. LTD.,Baharain,BINU K KOSHY,KOCHI,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page",0.39,0.01,
60,VKL BUILDERS INDIA PVT. LTD.,Baharain,KURIAN VARGESE,KOCHI,Construction of buildings carried out on own-account basis or on a fee or contract basis,192.80,2.93,
61,K V APARTMENTS PVT. LTD.,Baharain,KURIAN VARGESE,KOCHI,"Construction of buildings carried
out on own-account basis or on a fee or contract basis",82.30,1.25,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
62,RIZOBACTER INDIA PRIVATE LIMITED,Argentina,RIZOBACTER ARGENTINA S.A.,NEW DELHI,Wholesale of cereals & pulses,0.27,0.00,
63,RIZOBACTER INDIA PRIVATE LIMITED,Argentina,RIZOBACTER ARGENTINA S.A.,NEW DELHI,Wholesale of cereals & pulses,0.20,0.00,
64,ABHI'S SURF SCHOOL AND SPORTS PVT. LTD.,Belgium,RIGOLE JELLE,KOCHI,Sports and recreation education,0.64,0.01,
65,BESINS HEALTHCARE INDIA P LTD,Belgium,BESINS HEALTHCARE SA,MUMBAI,Wholesale of pharmaceutical and medical goods,120.00,1.79,
66,BEKAERT INDUSTRIES PRIVATE LIMITED,Belgium,NV BEKAERT SA,MUMBAI,Manufacture of tube and tube fittings of basic iron and steel,350.00,5.22,
67,BARRY CALLEBAUT INDIA PVT LTD,Belgium,Barry Callebaut Belgium NV,MUMBAI,Manufacture of cocoa products,27.00,0.40,
68,WILTON WEAVERS PVT. LTD.,Belgium,MIDELCO NV BIC CARPETS,KOCHI,"Manufacture of carpets, and other floor coverings made of
jute, mesta and coir",33.05,0.49,
69,WILTON WEAVERS PVT. LTD.,Belgium,BIC CARPETS NV,KOCHI,"Manufacture of carpets, and other floor coverings made of jute, mesta and coir",12.32,0.18,
70,INGEVITY INDIA PVT LTD,Belgium,MEADWESTVACO EUROPE SPRL,MUMBAI,"Wholesale of industrial chemicals,",20.20,0.30,
71,M/S GLOBAL TEXTILE ALLIANCE INDIA PVT LT,Belgium,HARMONY INDUSTRIES NV,NEW DELHI,Manufacture of knitted and crocheted cotton fabrics,36.82,0.54,
72,WILTON WEAVERS PVT. LTD.,Belgium,MIDELCO NV BIC CARPETS,KOCHI,"Manufacture of carpets, and other floor coverings made of jute, mesta and coir",8.59,0.13,
73,WILTON WEAVERS PVT. LTD.,Belgium,MIDELCO NV BIC CARPETS,KOCHI,"Manufacture of carpets, and other floor coverings made of jute, mesta and coir",34.72,0.51,
74,DYNACTIONIZE INDIA PVT. LTD.,Belgium,MICHAEL BRANDS,KOCHI,"Other information technology and computer service activities
n.e.c",0.00,0.00,
75,DYNACTIONIZE INDIA PVT. LTD.,Belgium,PAUL LODEWIJK JUUL EMIEL MATTHYS,KOCHI,Other information technology and computer service activities n.e.c,0.00,0.00,
76,CUSHMAN & WAKEFIELD ADVISORY ASIA INDIA,Belgium,CUSHMAN & WAKEFIELD CAPITAL HOLDINGS ASI,MUMBAI,Management consultancy activities,15.84,0.24,
77,AVH RESOURCES INDIA (P) LTD.,Belgium,ACKERMANS VAN HAAREN NV,NEW DELHI,"Trusts, funds and other financial vehicles",249.92,3.73,
78,M/S GLOBAL TEXTILE ALLIANCE INDIA PVT LT,Belgium,HARMONY INDUSTRIES NV,NEW DELHI,Manufacture of knitted and crocheted cotton fabrics,73.93,1.10,
79,METALFRIO SOLUTIONS INDIA PRIVATE LIMITE,Brazil,Metalfrio Solutions S.A,HYDERABAD,Manufacture of other structural metal products,3.64,0.05,
80,OPTEL VISION PRIVATE LIMITED,Canada,Optel Vision Inc,PANAJI,Manufacture of physical properties testing and inspection equipment,39.00,0.57,
81,OPTEL VISION PRIVATE LIMITED,Canada,Optel Vision Inc,PANAJI,Manufacture of physical properties testing and inspection equipment,1.00,0.01,
82,OPTEL VISION PRIVATE LIMITED,Canada,Louis Roy,PANAJI,Manufacture of physical properties testing and inspection equipment,0.00,0.00,
83,"CERES BIOSYSTEMS INDIA PVT
LTD(Erstwhile",Canada,CERES BIOSYSTEMS LTD,AHMEDABAD,Manufacture of urea and other organic fertilizers,8.04,0.12,
84,CASTEX TECHNOLOGIES LIMITED,Canada,Citigroup Global Markets Ltd. Citigroup,NEW DELHI,Casting of non-ferrous metals,50.23,0.74,
85,ATS AUTOMATION INDIA PVT LTD,Canada,ATS PRECISION COMPONENTS INC,MUMBAI,Manufacture of other special- purpose machinery n.e.c.,245.00,3.60,
86,PHONON SOLUTIONS PRIVATE LIMITED,Canada,MURALI VASAN SUNDARALINGAM,NEW DELHI,Other publishing activities (including on-line) n.e.c.,0.33,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
87,STEEL DIMENSIONS INDIA PRIVATE3 LIMITED,Canada,SRINIVASAJENDREN NAVARATNAM,BANGALORE,Architectural and engineering activities and related technical consultancy,6.43,0.09,
88,BINOCULAR VISION THERAPY INSTITUTE PRIVA,Canada,ONTARIO INC.,AHMEDABAD,Medical practice activities,0.86,0.01,
89,KAYLEE  HERBAL POWDER PRIVATE LIMITED,Canada,SONAL SAMEER DODIYA,AHMEDABAD,"Manufacture of fruit or vegetable juices and their concentrates, squashes and powder",0.50,0.01,
90,VEOL MEDICAL TECHNOLOGIES PVT LTD,Canada,Connimed Concepts INC,MUMBAI,Manufacture of other medical and dental instruments n.e.c.,2.84,0.04,
91,VEOL MEDICAL TECHNOLOGIES PVT LTD,Canada,Connimed Concepts INC,MUMBAI,Manufacture of other medical and dental instruments n.e.c.,4.15,0.06,
92,INDOCAN HONEY PRIVATE LIMITED,Canada,Rajiv Agarwal,NEW DELHI,Bee-keeping and production of honey and beeswax,0.03,0.00,
93,INDOCAN HONEY PRIVATE LIMITED,Canada,Rajiv Agarwal,NEW DELHI,Bee-keeping and production of honey and beeswax,10.00,0.15,
94,INDOCAN HONEY PRIVATE LIMITED,Canada,Rajiv Agarwal,NEW DELHI,Bee-keeping and production of honey and beeswax,3.16,0.05,
95,LEAPINC BUSINESS SOLUTIONS P LTD,Canada,9111-7564 Quebec Inc,CHENNAI,"Wholesale of other machinery, equipment and supplies n.e.c. including computer-controlled
machine tools",6.30,0.10,
96,ROADHOUSE HOSTELS PRIVATE LIMITED,Canada,MURALI V. SUNDARALINGAM,NEW DELHI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",0.06,0.00,
97,CORNERSTONE INSTITUTIONS FOR HEALTH AND,Canada,SALOMY DAVID PROFESSIONAL MEDICAL CORPOR,CHENNAI,"Other human health activities
n.e.c. (including independent ambulance activities)",0.10,0.00,
98,SEED MOBILE PRODUCT DEVELOPMENT PVT LTD,Canada,ITALTINTO GROUP HOLDING CORPORATION,MUMBAI,"Manufacture of fire extinguishers and other equipment for projecting, dispersing or spraying
liquids",15.99,0.24,
99,TRANSOFT WEB APPLICATIONS PRIVATE LIMITE,Canada,TRANSOFT SOLUTIONS INC,BANGALORE,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page",2.48,0.04,
100,HUDSONS BAY SERVICES PRIVATE LIMITED,Canada,HUDSON'S BAY COMPANY,BANGALORE,Other information technology and computer service activities n.e.c,0.00,0.00,
101,HUDSONS BAY SERVICES PRIVATE LIMITED,Canada,HUDSON'S BAY COMPANY,BANGALORE,Other information technology and computer service activities n.e.c,0.09,0.00,
102,WOODBRIDGE FOAM PRIVATE LIMITED,Canada,WOODBRIDGE FOAM INTERNATIONAL LIMITED,NEW DELHI,Manufacture of car seats,30.00,0.45,
103,CLEARFORD INDIA PVT LTD,Canada,CLAERFORD WATER SYSTEMS INC,NEW DELHI,"Treatment of waste water or
sewer by means of physical, chemical or biological processes",1.75,0.03,
104,WINSOLS STUDIOS P LTD,Canada,JOVEE GROUP INC.,CHENNAI,Publishing of computer games for all platforms,4.91,0.07,
105,WINSOLS STUDIOS P LTD,Canada,JOVEE GROUP INC.,CHENNAI,Publishing of computer games for all platforms,4.91,0.07,
106,LUXURY QUOTIENT INDIA PRIVATE LIMITED,Canada,LUXURY QUOTIENT INTERNATIONAL INC,NEW DELHI,Wholesale trade via e-commerce excluding activities of commission agents,1.53,0.02,
107,CDPQ INDIA PRIVATE LIMITED,Canada,CDP INFRASTRUCTURES GROUP INC.,NEW DELHI,Activities auxiliary to financial service activities n.e.c.,0.01,0.00,
108,CDPQ INDIA PRIVATE LIMITED,Canada,CDP INFRASTRUCTURES GROUP INC.,NEW DELHI,Activities auxiliary to financial service activities n.e.c.,6.05,0.09,
109,SARANYA SOFTTECH PRIVATE LIMITED,Canada,SHAMINI THARMARAJAH,CHENNAI,"Manufacture of electronic capacitors, resistors, chokes,",0.05,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,"coils, trasformers (electronic) and similar",,,
110,SARANYA SOFTTECH PRIVATE LIMITED,Canada,VIJAY THARMARAJAH,CHENNAI,"Manufacture of electronic capacitors, resistors, chokes, coils, trasformers (electronic) and similar",0.05,0.00,
111,SARANYA SOFTTECH PRIVATE LIMITED,Canada,SHAMINI THARMARAJAH,CHENNAI,"Manufacture of electronic capacitors, resistors, chokes, coils, trasformers (electronic) and
similar",1.40,0.02,
112,SARANYA SOFTTECH PRIVATE LIMITED,Canada,VIJAY THARMARAJAH,CHENNAI,"Manufacture of electronic capacitors, resistors, chokes, coils, trasformers (electronic) and similar",5.80,0.09,
113,SARANYA SOFTTECH PRIVATE LIMITED,Canada,SHAMINI THARMARAJAH,CHENNAI,"Manufacture of electronic capacitors, resistors, chokes, coils, trasformers (electronic) and
similar",2.03,0.03,
114,LUXURY QUOTIENT INDIA PRIVATE LIMITED,Canada,LUXURY QUOTIENT INTERNATIONAL INC,NEW DELHI,Wholesale trade via e-commerce excluding activities of commission agents,1.53,0.02,
115,CORNERSTONE HOSPITALITY AND CONSTRUCTION,Canada,SALOMY DAVID PROFESSIONAL MEDICAL CORPOR,CHENNAI,Construction of buildings carried out on own-account basis or on a fee or contract basis,0.10,0.00,
116,FACES COSMETICS INDIA PVT LTD,Canada,FACES COSMECTICS INC.,MUMBAI,"Manufacture of cosmetics and toileteries (includes manufacture of preshave, shaving or after shave preparations;",20.19,0.31,
117,LUXURY QUOTIENT INDIA PRIVATE LIMITED,Canada,LUXURY QUOTIENT INTERNATIONAL INC,NEW DELHI,"Wholesale trade via e-commerce excluding activities of
commission agents",4.02,0.06,
118,ABSOLUTE IMAGING INTERNATIONAL (INDIA) P,Canada,ABSOLUTE IMAGING INTERNATIONAL INC.,NEW DELHI,Services incidental to on shore oil extraction,0.09,0.00,
119,INSTASAFE TECHNOLOGIES PRIVATE LIMITED,Canada,MURALI VASAN SUNDARLINGAM,BANGALORE,"Other information technology and computer service activities
n.e.c",0.24,0.00,
120,BLANKET HOSPITALITY VENTURES PVT LTD,Caymen Islands,AL MARJAN LTD,MUMBAI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",32.96,0.49,
121,CHITRALI PROPERTIES PVT LTD,Caymen Islands,BREP VIII SBS Coimbatore Retail Holding,MUMBAI,Construction of buildings carried out on own-account basis or on a fee or contract basis,0.60,0.01,
122,CHITRALI PROPERTIES PVT LTD,Caymen Islands,BREP Asia SBS Coimbatore Retail Holding,MUMBAI,"Construction of buildings carried
out on own-account basis or on a fee or contract basis",2.03,0.03,
123,LIWAYWAY FOODS INDIA  PVT LTD,Caymen Islands,SUNARIN LAROSHE INTL CO LIMITED,BANGALORE,Manufacture of other bakery products n.e.c.,15.95,0.23,
124,CORAZA TECHNOLOGIES PRIVATE LIMITED,Caymen Islands,EAST VENTURES SEA 2,BANGALORE,Other information service activities n.e.c.,16.88,0.25,
125,INTEGR8 FUELS INDIA PVT LTD,Channel Islands,NVIG8 LTD,MUMBAI,Support activities for other mining and quarrying,0.00,0.00,
126,HERITAGE MAX REALTECH PRIVATE LIMITED,Channel Islands,GREEN LIGHT B TRUSTEE 2013 LIMITED,NEW DELHI,Construction of buildings carried out on own-account basis or on a fee or contract basis,97.57,1.48,
127,ALPEN CAPITAL INDIA PVT LTD,Channel Islands,Alpen Capital Corporation Ltd.,MUMBAI,Activities auxiliary to financial service activities n.e.c.,7.50,0.11,
128,CISDI ENGINEERING INDIA PVT LTD,China,CISDI ENGINEERING CO.LTD,MUMBAI,Real estate activities on a fee or contract basis,0.00,0.00,
129,CISDI ENGINEERING INDIA PVT LTD,China,CISDI GROUP CO.LTD,MUMBAI,Real estate activities on a fee or contract basis,0.10,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
130,FORME COMMUNICATIONS TECHNOLOGY INDIA PV,China,SU QIONG,NEW DELHI,Wholesale of other electronic equipments and parts thereof,0.01,0.00,
131,FORME COMMUNICATIONS TECHNOLOGY INDIA PV,China,JIANG DELONG,NEW DELHI,Wholesale of other electronic equipments and parts thereof,0.08,0.00,
132,RXM AUTOMATION PRIVATE LIMITED,China,LIU MEIBING,NEW DELHI,Other non-specialised wholesale trade n.e.c.,1.00,0.02,
133,DERMACY HEALTHCARE PRIVATE LIMITED,China,CYBER CARRIER CAPITAL LIMITED,NEW DELHI,Medical practice activities,19.95,0.30,
134,HARI DARSHAN EXPORTS PVT LTD,China,KAJAL VIRAL GOLAKIYA,MUMBAI,Working of diamonds and other precious and semi-precious stones including the working of industrial quality,61.14,0.91,
135,RIBEST RIBBONS AND BOWS (INDIA) PVT LTD,China,"Yama Ribbons And Bows Co., Ltd",HYDERABAD,Finishing of man-made and blended man-made textiles.,10.67,0.16,
136,YAPP INDIA AUTOMOTIVE SYSTEMS PVT LTD,China,YAPP AUTOMOTIVE SYSTEMS CO. LTD,CHENNAI,"Manufacture of moulded industrial accessories of plastics [including electrical insulating
fittings of",168.20,2.51,
137,RF TECHNO FILAMENTS PRIVATE LIMITED,China,RUI GUO,NEW DELHI,Preparation and spinning of man- made fiber including blended* man-made fiber,1.78,0.03,
138,CHAINWAY (INDIA) PRIVATE LIMITED,China,SHENZHEN CHAINWAY INFORMATION TECHNOLOGY,NEW DELHI,"Wholesale of electronic valves and tubes, semiconductor devices, microchips, integrated circuits and",16.22,0.24,
139,ZTESOFT TECHNOLOGY INDIA PRIVATE LIMITED,China,ZTESOFT TECHNOLOGY CO. LTD.,NEW DELHI,Other telecommunications activities,1.23,0.02,
140,ZTESOFT TECHNOLOGY INDIA PRIVATE LIMITED,China,NANJING ZHONGSHIRE CO. LTD.,NEW DELHI,Other telecommunications activities,0.00,0.00,
141,HAOSEN TECHNOLOGY COMPANY PVT LTD,China,ZHANG JIZHOU,MUMBAI,"Repair and maintenance of other special purpose machinery of division 28 (weighing equipment,
vending",6.56,0.10,
142,HAOSEN TECHNOLOGY COMPANY PVT LTD,China,ZHAO FANGHAO,MUMBAI,"Repair and maintenance of other special purpose machinery of division 28 (weighing equipment, vending",6.56,0.10,
143,GREENMAN MACHINERY INDIA PRIVATE LIMITED,China,GREENMAN MACHINERY COMPANY,NEW DELHI,"Wholesale of other machinery, equipment and supplies n.e.c. including computer-controlled machine tools",6.66,0.10,
144,JIE LIAN MOBILE INDIA PRIVATE LIMITED,China,Mr. Gong Jiayou,BHOPAL,"Wholesale of telephone, mobile phone and communications
equipment and parts",0.50,0.01,
145,JIE LIAN MOBILE INDIA PRIVATE LIMITED,China,Mr. Fu Shaofeng,BHOPAL,"Wholesale of telephone, mobile phone and communications equipment and parts",49.50,0.74,
146,M/S KINGBELL INDIA PVT. LTD,China,KINGBELL LTD,NEW DELHI,"Manufacture of pagers, cellular phones and other mobile communication equipment",1.35,0.02,
147,ONION MOBI SERVICES PRIVATE LIMITED,China,GRAN LOGROS LIMITED,NEW DELHI,Software installation,10.71,0.16,
148,HUAPTEC TELECOM INDIA PVT LTD,China,WANG YANWEI,BANGALORE,Activities of other wireless telecommunications activities,9.75,0.15,
149,PROMAXLY ELECTRONIC TECHNOLOGY INDIA P L,China,MA JIDONG,CHENNAI,"Manufacture of televisions, television monitors and displays",0.97,0.01,
150,M/S KINGBELL INDIA PVT. LTD,China,KINGBELL LIMITED,NEW DELHI,"Manufacture of pagers, cellular phones and other mobile communication equipment",1.00,0.01,
151,M/S KINGBELL INDIA PVT. LTD,China,KINGBELL LIMITED,NEW DELHI,"Manufacture of pagers, cellular phones and other mobile",1.00,0.01,
