Table No.19 (C),,,,,,,,
"STATEMENT ON REMITTANCE-WISE FDI EQUITY INFLOWS RECEIVED UNDER RBI’s AUTOMATIC ROUTE
11,AUSTRALIAN ORTHOPAEDIC INDIA PVT LTD,Australia,CARA HERALD,MUMBAI,"Wholesale of scientific, medical and surgical machinery and equipment",3.00,0.04,
12,TOTAL MARKETING SUPPORT INDIA PRIVATE LI,Australia,Total Marketing Support Pacific Pty Ltd,NEW DELHI,Wholesale of other electronic equipments and parts thereof,0.00,0.00,
13,DBC ENGINEERING INDIA PVT LTD,Australia,Cheryl Mary Jacobs,CHENNAI,Manufacture of other lifting and handling equipment and parts thereof,0.60,0.01,
14,DBC ENGINEERING INDIA PVT LTD,Australia,Malcolm Patrick Jacobs,CHENNAI,Manufacture of other lifting and handling equipment and parts thereof,0.94,0.01,
15,DBC ENGINEERING INDIA PVT LTD,Australia,Cheryl Mary Jacobs,CHENNAI,Manufacture of other lifting and handling equipment and parts thereof,0.50,0.01,
16,CHROMAFLO TECHNOLOGIES INDIA PVT LTD,Australia,Chromaflo Technologies Australia Pty Ltd,MUMBAI,"Manufacture of prepared pigments, prepared opacifiers and prepared colours, vitrifiable enamels and glazes",20.15,0.30,
17,PLANIT TESTING INDIA PVT LTD,Australia,Planit Test Management Solutions PTY Ltd,HYDERABAD,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page",21.00,0.31,
18,CHROMAFLO TECHNOLOGIES INDIA PVT LTD,Australia,Chromaflo Technologies Australia Pty Ltd,MUMBAI,"Manufacture of prepared pigments, prepared opacifiers and prepared colours, vitrifiable enamels and glazes",33.14,0.49,
19,LINFOX LOGISTICS (INDIA) PVT. LTD.,Australia,LINFOX INTERNATIONAL GROUP PTY LTD,MUMBAI,"Storage and warehousing n.e.c.[Includes general merchandise warehouses and
warehousing of furniture,",34.39,0.51,
20,OMULLANE INDIA SOLUTIONS PRIVATE LIMITED,Australia,Omullane Investments Pty Ltd,HYDERABAD,Human resources provision and management of human resources functions,0.97,0.01,
21,INDO GOLD RESOURCES PVT LTD,Australia,INDO GOLD LIMITED,NEW DELHI,"Mining of precious metal ore (gold, silver)",0.48,0.01,
22,CHROMAFLO TECHNOLOGIES INDIA PVT LTD,Australia,Chromaflo Technologies Australia Pty Ltd,MUMBAI,"Manufacture of prepared pigments, prepared opacifiers and prepared colours, vitrifiable enamels and glazes",40.06,0.59,
23,LINK INTIME INDIA PVT LTD,Australia,LINK MARKET SERVICES GROUP,MUMBAI,Activities auxiliary to financial service,8.42,0.12,
,,,PTY LIMITED,,activities n.e.c.,,,
24,LINK INTIME INDIA PVT LTD,Australia,LINK MARKET SERVICES LIMITED,MUMBAI,Activities auxiliary to financial service,0.01,0.00,
,,,,,activities n.e.c.,,,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
25,LINFOX LOGISTICS (INDIA) PVT. LTD.,Australia,LINFOX INTERNATIONAL GROUP PTY LTD,MUMBAI,"Storage and warehousing n.e.c.[Includes general merchandise warehouses and warehousing of furniture,",550.35,8.11,
26,FAL FOOD AND BEVERAGES INDIA PVT LTD,Australia,FAL HEALTHY BEVERAGES PTY LTD,MUMBAI,"Manufacture of fruit or vegetable juices and their concentrates, squashes and powder",10.00,0.15,
27,BENGAL EXPLORATION INDIA PVT LTD,Australia,BENGAL MINERALS PTY LTD.,NEW DELHI,"Mining of precious metal ore (gold, silver)",0.40,0.01,
28,NEOLACTA LIFESCIENCES PRIVATE LIMITED,Australia,RAKESH KUMAR AGGARWAL,BANGALORE,Manufacture of baby milk foods,2.99,0.04,
29,NEOLACTA LIFESCIENCES PRIVATE LIMITED,Australia,SAURABH AGGARWAL,BANGALORE,Manufacture of baby milk foods,3.80,0.06,
30,NEOLACTA LIFESCIENCES PRIVATE LIMITED,Australia,SAURABH AGGARWAL,BANGALORE,Manufacture of baby milk foods,0.80,0.01,
31,NEOLACTA LIFESCIENCES PRIVATE LIMITED,Australia,RAKESH KUMAR AGGARWAL,BANGALORE,Manufacture of baby milk foods,0.20,0.00,
32,SHIVTEK INDUSTRIES PRIVATE LIMITED,Australia,NITESH JETHANI,NEW DELHI,"Manufacture of various other chemical products n.e.c.(antiknock preparations, anti-freeze preparations,",0.01,0.00,
33,AHOY SYSTEM PRIVATE LIMITED,Australia,ABHINAV SINGHAL,NEW DELHI,Other information technology and computer service activities n.e.c,0.40,0.01,
34,PUREERA INDIA PVT LTD ( EARLIER ZOONO IN,Australia,SANITAIRE BIO-PRODUCT PTY LTD,NEW DELHI,Wholesale of pharmaceutical and medical goods,6.72,0.10,
35,PUREERA INDIA PVT LTD ( EARLIER ZOONO IN,Australia,JOURA INVESTMENT PTY LTD,NEW DELHI,Wholesale of pharmaceutical and medical goods,2.26,0.03,
36,P D FRESH PVT. LTD.,Australia,PREMIUM DAIRY INDIA PTY LTD,NEW DELHI,"Manufacture of cream, butter, cheese, curd, ghee, khoya etc.",3.50,0.05,
37,PUREERA INDIA PVT LTD ( EARLIER ZOONO IN,Australia,PLATINUM SMART SAVER PTY LTD,NEW DELHI,Wholesale of pharmaceutical and medical goods,3.48,0.05,
38,CENTOR INDIA AGRI PRIVATE LIMITED,Australia,IPECO Pty Ltd,HYDERABAD,Seed processing for propagation,0.71,0.01,
39,CENTOR INDIA AGRI PRIVATE LIMITED,Australia,IPECO Pty Ltd,HYDERABAD,Seed processing for propagation,0.23,0.00,
40,BLUE CITY HOSPITALITY PVT. LTD.,Australia,WADE ALEXANDER WILLIAM,JAIPUR,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",17.83,0.26,
41,NORFOLK MECHANICAL (INDIA) PVT LTD,Australia,RCR INFRASTRUCTURE ( CORPORATE) PTY LTD,MUMBAI,"Installation of heating systems (electric, gas and oil), furnaces, cooling towers, non-electric solar",1.16,0.02,
42,EDEN ENERGY INDIA PVT LTD,Australia,EDEN ENERGY LTD,MUMBAI,Electric power generation by coal based,3.00,0.04,
,,,,,thermal power plants,,,
43,AOT INDIA PVT LTD,Australia,AOT Group Limited,MUMBAI,Other business support service activities,0.10,0.00,
,,,,,n.e.c.,,,
44,REVUTEL CONSULTING SERVICES,Australia,MARK AUSTIN SHEPTON EVANS,NEW DELHI,Management consultancy activities,0.56,0.01,
,PRIVATE LIMI,,,,,,,
45,MOTOZIEL EDELWEISS PRIVATE,Australia,EDELWEISS BIKE TRAVEL REISE,NEW DELHI,Tour operator activities,7.81,0.12,
,LIMITED,,GMBH,,,,,
46,EGLO INDIA PRODUCTION,Australia,EGLO LEUCHTEN GMBH,NEW DELHI,Manufacture of electric lighting,56.52,0.84,
,PRIVATE LIMITED,,,,equipment,,,
47,POLYHOSE TOFLE PRIVATE LIMITED,Australia,FLEXONICS PACIFIC PTY LTD,CHENNAI,"Manufacture of rubber plates, sheets, strips, rods, tubes, pipes, hoses and profile -shapes etc.",4.50,0.07,
48,POLYHOSE TOFLE PRIVATE LIMITED,Australia,FLEXONICS PACIFIC PTY LTD,CHENNAI,"Manufacture of rubber plates, sheets, strips, rods, tubes, pipes, hoses and profile -shapes etc.",2.70,0.04,
49,POLYHOSE TOFLE PRIVATE LIMITED,Australia,FLEXONICS PACIFIC PTY LTD,CHENNAI,"Manufacture of rubber plates, sheets, strips, rods, tubes, pipes, hoses and profile -shapes etc.",1.80,0.03,
50,POLYHOSE TOFLE PRIVATE LIMITED,Australia,FLEXONICS PACIFIC PTY LTD,CHENNAI,"Manufacture of rubber plates, sheets, strips, rods, tubes, pipes, hoses and
profile -shapes etc.",4.50,0.07,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
51,ECS SYSTEMS SERVICES INDIA PRIVATE LIMIT,Australia,ECS SERVICES PTY LIMITED,CHENNAI,Providing software support and maintenance to the clients,2.50,0.04,
52,HITKARI HITECH FIBRES PVT LTD,Australia,MORRIS INVESTMENTS PTY LTD,MUMBAI,Manufacture of carpets made of synthetic materials,6.60,0.10,
53,VIMANIC SYSTEMS (INDA) PRIVATE LIMITED,Australia,JOE STEPHEN WILLIAMS,BANGALORE,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page",0.10,0.00,
54,SIRONA DENTAL SYSTEMS PVT LTD,Austria,SIRONA HOLDING GMBH,MUMBAI,"Wholesale of scientific, medical and surgical machinery and equipment",10.28,0.15,
55,SIRONA DENTAL SYSTEMS PVT LTD,Austria,SIRONA DENTAL GMBH,MUMBAI,"Wholesale of scientific, medical and surgical machinery and equipment",5.25,0.08,
56,SIRONA DENTAL SYSTEMS PVT LTD,Austria,SIRONA HOLDING GMBH,MUMBAI,"Wholesale of scientific, medical and surgical machinery and equipment",5.25,0.08,
57,MAITREYI RESORTS PRIVATE LIMITED,Austria,Dr. Wolfgang Schachinger,CHENNAI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",1.42,0.02,
58,MAITREYI RESORTS PRIVATE LIMITED,Austria,Dr. Wolfgang Schachinger,CHENNAI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",0.94,0.01,
59,SIRONA DENTAL SYSTEMS PVT LTD,Austria,SIRONA DENTAL GMBH,MUMBAI,"Wholesale of scientific, medical and surgical machinery and equipment",10.28,0.15,
60,EGLO INDIA PRODUCTION PRIVATE LIMITED,Austria,EGLO LEUCHTEN GMBH,NEW DELHI,Manufacture of electric lighting equipment,55.68,0.83,
61,EGLO INDIA PVT LTD,Austria,EGLO LEUCHTEN GMBH,NEW DELHI,Manufacture of electric lighting equipment,6.75,0.10,
62,EGLO INDIA PVT LTD,Austria,EGLO LAUCHTEN GMBH,NEW DELHI,Manufacture of electric lighting equipment,33.25,0.50,
63,M/S NEOLITE ZKW LIGHTING (P) LTD,Austria,ZIZALA LICHTSYSTEME GMBH,NEW DELHI,Manufacture of electric lighting equipment,80.00,1.18,
64,BLUM INDIA PVT LTD,Austria,BLUM HOLDING INTERNATIONAL GMBH,MUMBAI,"Wholesale of hardware and sanitary fittings and fixtures and flat glass including tools such as hammers,",24.00,0.35,
65,CARGO PARTNER LOGISTICS INDIA PRIVATE LI,Austria,MULTI TRANSPORT UND LOGISTIK HOLDING AG,NEW DELHI,Cargo handling incidental to land transport,30.00,0.44,
66,INCADEA INDIA PRIVATE LIMITED,Austria,INCADEA GMBH,BANGALORE,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page",4.71,0.07,
67,EUROCLIMA (INDIA) PVT LTD,Austria,EUROCLIMA APPARATEBAU GESELLSCHAFT MBH,MUMBAI,Production and distribution of cooled air and chilled water for cooling purposes,2.70,0.04,
68,GREINER PACKAGING INDIA PRIVATE LIMITED,Austria,GREINER PACKAGING INTERNATIONAL GmbH,NEW DELHI,"Manufacture of plastic articles for the packing of goods (plastic bags, sacks, containers, boxes, cases,",135.60,2.03,
69,TRANZLEASE AUTOMOBILE MANAGEMENT SOLUTIO,Baharain,CAPITAL PARTNERS BSC,MUMBAI,Renting and leasing of motor vehicles,62.39,0.93,
70,BFG INTERNATIONAL PRIVATE LIMITED,Baharain,BFG International W.L.L,HYDERABAD,Manufacture of other plastics products n.e.c.,10.00,0.15,
71,HASABI HOSPITALITY SERVICES PVT. LTD.,Baharain,FABS REAL ESTATE COMPANY B.S.C (C),KOCHI,Activities of travel agents and tour operators,39.73,0.60,
72,KAYALTHEERAM BUILDERS & REALTORS INDIA P,Baharain,VARGHESE KURIAN,KOCHI,"Construction of buildings carried out on own-account basis or on a fee or
contract basis",49.00,0.73,
73,VKL RESORTS INDIA PVT. LTD.,Baharain,VARGHESE KURIAN,KOCHI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",54.85,0.82,
74,CONDOR FOREX SERVICES PVT LTD,Baharain,BFC GROUP HOLDING WLL,MUMBAI,Other business support service activities n.e.c.,0.45,0.01,
75,BFC FOREX & FINANCIAL SERVICES P LTD,Baharain,BFC Group Holdings  W.L.L,MUMBAI,Administration of financial markets,2.02,0.03,
76,VKL INDUSTRIES PVT. LTD.,Baharain,VARGHESE KURIAN,KOCHI,Manufacture of other structural metal products,37.50,0.55,
77,INGEVITY INDIA PVT LTD,Belgium,MEADWESTVACO EUROPE SPRL,MUMBAI,"Wholesale of industrial chemicals,",69.00,1.02,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
78,FUSION MICROFINANCE PVT LTD,Belgium,belgische investeringsmij ontwikkel,NEW DELHI,"Other financial service activities, except insurance and pension funding activities, n.e.c.",148.00,2.19,
79,AXA ASSISTANCE INDIA PVT LTD,Belgium,INTER PARTNER ASSISTANCE SA,NEW DELHI,"Other professional, scientific and technical activities n.e.c.",163.13,2.44,
80,OMAPAL TECHNOLOGIES PVT LTD,Belgium,LASMER NV,MUMBAI,"Renting of textiles, wearing apparel, footwear, sleeping bag, rucksack, household goods",17.48,0.26,
81,ALLNEX RESINS INDIA PVT LTD,Belgium,Allnex Belgium S.A,MUMBAI,"Manufacture of gelatine and its derivatives, resinoids, glues, prepared adhesives, including rubber-based",9.00,0.13,
82,E-BILLING SOLUTIONS PVT LTD,Belgium,INGENICO E-COMMERCE SOLUTIONS SPRL,MUMBAI,"Other financial service activities, except
insurance and pension funding activities, n.e.c.",60.00,0.90,
83,SWIFT INDIA DOMESTIC SERVICE PVT LTD,Belgium,SWIFT SCRL,MUMBAI,"Other professional, scientific and technical activities n.e.c.",366.67,5.40,
84,THINK & LEARN PRIVATE LIMITED,Belgium,ADVENT MANAGEMENT BELGIUM NV BV,BANGALORE,"General school education in the second
stage of the secondary level (Senior/Higher secondary) giving,","1,375.20",20.25,
85,METALFRIO SOLUTIONS INDIA PRIVATE LIMITE,Brazil,Metalfrio Solutions SA,HYDERABAD,Manufacture of other structural metal products,3.31,0.05,
86,NAVARATHNA HOUSING FINANCE LIMITED,Canada,Saravana Kumar Kandaswamy,CHENNAI,Other credit granting,5.50,0.08,
87,AYLA ENTERPRISES P LTD,Canada,sathiamoorthy thachanamoorthy,CHENNAI,Embroidery work and making of laces and fringes,0.49,0.01,
88,ROADHOUSE HOSTELS PRIVATE LIMITED,Canada,MURALI V. SUNDARALINGAM,NEW DELHI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",0.29,0.00,
89,FACES COSMETICS INDIA PVT LTD,Canada,FACES COSMETICS INC,MUMBAI,"Manufacture of cosmetics and toileteries (includes manufacture of preshave, shaving or after shave preparations;",19.33,0.28,
90,ACME ENGINEERING PRODUCTS & SYSTEMS INDI,Canada,ACME ENGINEERING PRODUCTS LTD,MUMBAI,Manufacture of other fabricated metal products n.e.c.,0.25,0.00,
91,"CERES BIOSYSTEMS INDIA PVT
LTD(Erstwhile",Canada,CERES BIOSYSTEMS LTD,AHMEDABAD,Manufacture of urea and other organic fertilizers,4.70,0.07,
92,RAHAA TEXTILES PRIVATE LIMITED,Canada,SANDEEP RAJKUMAR GUPTA,NEW DELHI,Manufacture of other floor coverings n.e.c.,0.04,0.00,
93,RYERSON FUTURES INDIA PRIVATE LIMITED,Canada,RYERSON FUTURES INC,MUMBAI,Management consultancy activities,0.10,0.00,
94,RA CHEM PHARMA LTD (PREVIOUSLY KNOWN AS,Canada,1575773 Ontario Inc,HYDERABAD,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",7.80,0.12,
95,RA CHEM PHARMA LTD (PREVIOUSLY KNOWN AS,Canada,1575773 Ontario Inc,HYDERABAD,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",15.80,0.23,
96,RA CHEM PHARMA LTD (PREVIOUSLY KNOWN AS,Canada,1575773 Ontario Inc,HYDERABAD,"Manufacture of medicinal substances
used in the manufacture of pharmaceuticals: antibiotics, endocrine",30.00,0.44,
97,LUXURY QUOTIENT INDIA PRIVATE LIMITED,Canada,LIXURY QUOTIENT INTERNATIONAL INC,NEW DELHI,Wholesale trade via e-commerce excluding activities of commission agents,0.79,0.01,
98,AVENIR ENGINEERING INDIA PRIVATE LIMITED,Canada,ASHOK BABU LOGUDUWA JANAKIRAMAN,CHENNAI,Architectural and engineering activities and related technical consultancy,1.91,0.03,
99,VELAN VALVES INDIA PVT LTD,Canada,VELAN INC,CHENNAI,"Manufacture of other pumps, compressors, taps and valves etc.",6.20,0.09,
100,OWEN MEDIA INDIA PRIVATE LIMITED,Canada,HUGH FITZGERALD OWEN,NEW DELHI,Other information service activities n.e.c.,0.45,0.01,
101,OWEN MEDIA INDIA PRIVATE LIMITED,Canada,MARGARET LOUISE OWEN,NEW DELHI,Other information service activities n.e.c.,0.05,0.00,
102,CLEARFORD INDIA PVT LTD,Canada,CLEARFORD WATER SYSTEMS INC,NEW DELHI,"Treatment of waste water or sewer by
means of physical, chemical or biological processes",4.10,0.06,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
103,NAPIER REID INDIA PRIVATE LIMITED (EAR:,Canada,NAPIER REID LIMITED,NEW DELHI,"Treatment of waste water or sewer by means of physical, chemical or biological processes",5.43,0.08,
104,ROTECH FLUID HANDLING EQUIPMENT PVT. LTD,Canada,REENA SHAH,AHMEDABAD,"Manufacture of other pumps, compressors, taps and valves etc.",3.49,0.05,
105,LUXURY QUOTIENT INDIA PRIVATE LIMITED,Canada,LUXURY QUOTIENT INTERNATIONAL INC,NEW DELHI,Wholesale trade via e-commerce excluding activities of commission agents,0.99,0.01,
106,TRAN-SCELL BIOLOGICS PVT LTD,Canada,Mr. Murali Vasan Sundaralingam,HYDERABAD,Research and experimental development on natural sciences and engineering,0.44,0.01,
107,RUCHI HI-RICH SEEDS PVT LTD,Canada,D J HENDRICK INTERNATIONAL INC,MUMBAI,Research and experimental development on natural sciences and engineering,10.60,0.16,
108,RUCHI HI-RICH SEEDS PVT LTD,Canada,AGRI INDIA HOLDINGS LIMITED,MUMBAI,Research and experimental development on natural sciences and engineering,3.03,0.04,
109,NORVIC SHOPPING INDIA PVT LTD,Canada,NORVIC MARITIME HOLDINGS INC,MUMBAI,Other business support service activities n.e.c.,0.99,0.01,
110,PC JEWELLER LIMITED,Canada,FIDELITY EMERGING MARKETS FUND,NEW DELHI,"Manufacture of jewellery of gold, silver and other precious or base metal metal clad with precious metals",318.66,4.77,
111,LEEKLEE SOURCING INDIA PRIVATE LIMITED,Canada,ALBERTA LTD,NEW DELHI,Other business support service activities n.e.c.,0.05,0.00,
112,FACES COSMETICS INDIA PVT LTD,Canada,FACES COSMECTICS INC.,MUMBAI,"Manufacture of cosmetics and toileteries (includes manufacture of preshave, shaving or after shave preparations;",30.18,0.45,
113,POLIGOF-MICRO HYGIENE (INDIA) PVT LTD,Canada,0980858 B.C.LTD,MUMBAI,Manufacture of wadding of textile materials and articles of wadding such as sanitary napkins and tam,19.83,0.29,
114,TECH MAHINDRA LTD (MAHINDRA BRITISH TELE,Canada,SRIDHAR KASOJU,MUMBAI,Computer consultancy and computer facilities management activities,0.11,0.00,
115,RUCHI HI-RICH SEEDS PVT LTD,Canada,AGRI INDIA HOLDINGS LIMITED,MUMBAI,Research and experimental development on natural sciences and engineering,2.69,0.04,
116,TECH MAHINDRA LTD (MAHINDRA BRITISH TELE,Canada,SRIDHAR KASOJU,MUMBAI,Computer consultancy and computer facilities management activities,0.11,0.00,
117,RA CHEM PHARMA LTD (PREVIOUSLY KNOWN AS,Canada,1575773 Ontario Inc,HYDERABAD,"Manufacture of medicinal substances
used in the manufacture of pharmaceuticals: antibiotics, endocrine",8.21,0.12,
118,RA CHEM PHARMA LTD (PREVIOUSLY KNOWN AS,Canada,1575773 Ontario Inc,HYDERABAD,"Manufacture of medicinal substances used in the manufacture of
pharmaceuticals: antibiotics, endocrine",1.64,0.02,
119,RA CHEM PHARMA LTD (PREVIOUSLY KNOWN AS,Canada,1575773 Ontario Inc,HYDERABAD,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",10.40,0.15,
120,RA CHEM PHARMA LTD (PREVIOUSLY KNOWN AS,Canada,1575773 Ontario Inc,HYDERABAD,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",9.61,0.14,
121,"CERES BIOSYSTEMS INDIA PVT
LTD(Erstwhile",Canada,CERES BIOSYSTEMS LTD.,AHMEDABAD,Manufacture of urea and other organic fertilizers,2.21,0.03,
122,RUCHI HI-RICH SEEDS PVT LTD,Canada,D J HENDRICK INTERNATIONAL INC.,MUMBAI,Research and experimental development on natural sciences and engineering,9.41,0.14,
123,PHONON SOLUTIONS PRIVATE LIMITED,Canada,MURALI VASAN SUNDARALINGAM,NEW DELHI,Other publishing activities (including on- line) n.e.c.,0.33,0.00,
124,WIRINTCO TECHNOLOGIES PRIVATE LIMITED,Canada,8822905 Canada inc,BANGALORE,Activities of other wireless telecommunications activities,8.31,0.12,
125,DIAGNOS HEALTHCARE INDIA PVT LTD,Canada,DIAGNOS  INC,MUMBAI,Other human health activities n.e.c. (including independent ambulance activities),0.50,0.01,
126,"CERES BIOSYSTEMS INDIA PVT
LTD(Erstwhile",Canada,CERES BIOSYSTEMS LTD.,AHMEDABAD,Manufacture of urea and other organic fertilizers,7.32,0.11,
127,BLUE ROCK HOSPITALITY VENTURES PVT.LTD,Caymen Islands,AL Marjan Ltd,MUMBAI,Restaurants without bars,89.69,1.32,
128,TRANSOCEAN OFFSHORE DRILLING (INDIA) PVT,Caymen Islands,TRANSOCEAN OFFSHORE INTERNATIONAL VENTUR,MUMBAI,Off shore extraction of crude petroleum,0.50,0.01,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
129,"CYTECARE HOSPITALS PVT LTD.
(Erstwhile M",Caymen Islands,GI Global Health Fund LP,AHMEDABAD,Hospital activities,100.55,1.48,
130,LIWAYWAY FOODS INDIA  PVT LTD,Caymen Islands,SUNARIN LAROSHE INTL CO LIMITED,BANGALORE,Manufacture of other bakery products n.e.c.,16.08,0.24,
131,WESTERLY RETAIL PVT LTD,Caymen Islands,BREP ASIA SBS KOHINOOR HOLDING (NQ) LTD,MUMBAI,Other business support service activities n.e.c.,0.15,0.00,
132,WESTERLY RETAIL PVT LTD,Caymen Islands,BREP VIII SBS KOHINOOR HOLDING (NQ) LTD,MUMBAI,Other business support service activities n.e.c.,0.04,0.00,
133,SKRILO INDIA PRIVATE LIMITED,Caymen Islands,SKRILO LIMITED,NEW DELHI,Advertising,20.01,0.29,
134,OXYGEN BUSINESS PARK PVT. LTD.(Ear-AACHV,Caymen Islands,BREP ASIA SBS OXYGEN HOLDING (NQ) LTD,NEW DELHI,Other specialized construction activities,7.34,0.11,
135,OXYGEN BUSINESS PARK PVT. LTD.(Ear-AACHV,Caymen Islands,BREP VII SBS OXYGEN HOLDING (NQ) LTD.,NEW DELHI,Other specialized construction activities,2.03,0.03,
136,"OPPO MOBILES(TELENGANA)PRIVATE
LIMITED",China,Song Weiqiang,HYDERABAD,"Wholesale of telephone, mobile phone and communications equipment and
parts",49.10,0.72,
137,HAOSEN TECHNOLOGY COMPANY PVT LTD,China,ZHANG ZIJHOU,MUMBAI,"Repair and maintenance of other special purpose machinery of division 28 (weighing equipment, vending",6.59,0.10,
138,ZU MOULDS PRIVATE LIMITED,China,ZHANG SHUANG,NEW DELHI,Manufacture of moulded industrial accessories of plastics [including electrical insulating fittings of,0.90,0.01,
139,STONEMOBILE INDIA PRIVATE LIMITED,China,XU ZHI,NEW DELHI,Other information service activities n.e.c.,0.07,0.00,
140,STONEMOBILE INDIA PRIVATE LIMITED,China,XU ZHI,NEW DELHI,Other information service activities n.e.c.,0.39,0.01,
141,ZHONGHUA ( INDIA) ENG PRIVATE LIMITED,China,KANG JI,NEW DELHI,"Interior completion such as ceilings, wooden wall coverings, movable partitions etc. ; Laying of parquet",0.09,0.00,
142,ZHONGHUA ( INDIA) ENG PRIVATE LIMITED,China,KANG ZHONGCHEN,NEW DELHI,"Interior completion such as ceilings,
wooden wall coverings, movable partitions etc. ; Laying of parquet",0.01,0.00,
143,KELIN INDIA P LTD,China,Tianjin JMT Electric Equipment Co Ltd,CHENNAI,Manufacture of other fabricated metal products n.e.c.,29.93,0.44,
144,KELIN INDIA P LTD,China,Tianjin JMT Electric Equipment Co Ltd,CHENNAI,Manufacture of other fabricated metal products n.e.c.,2.11,0.03,
145,KELIN INDIA P LTD,China,Tianjin JMT Electric Equipment Co Ltd,CHENNAI,Manufacture of other fabricated metal products n.e.c.,1.63,0.02,
146,KELIN INDIA P LTD,China,Tianjin JMT Electric Equipment Co Ltd,CHENNAI,Manufacture of other fabricated metal products n.e.c.,12.19,0.18,
147,M/S KINGBELL INDIA PVT. LTD,China,Kingbell Ltd,NEW DELHI,"Manufacture of pagers, cellular phones and other mobile communication
equipment",2.45,0.04,
148,AURA BEADS INTERNATIONAL PVT. LTD.,China,MAO CHENGHUA,AHMEDABAD,Manufacture of imitation jewellery and related articles,5.11,0.08,
149,TRINA SOLAR ENERGY INDIA PRIVATE LIMITED,China,TRINA SOLAR (SINGAPORE) PTE LTD,NEW DELHI,"Wholesale of other machinery, equipment and supplies n.e.c. including
computer-controlled machine tools",1.24,0.02,
